zona_id,barrio,parroquia_sat,cluster,indice_afinidad,e_votos_afines,poblacion_votante,censo_nbi_pobreza_pct,tasa_desempleo_pea,censo_edad_15_29_pct,censo_hombres_pct,joven_hombre_pct,joven_mujer_pct,joven_pobre_pct,joven_no_pobre_pct,censo_internet_pct,censo_analf_digital_pct,censo_discapacidad_pct,censo_educ_superior_pct,censo_ocupacion_directiva_pct,censo_ocupacion_elemental_pct,censo_etnia_indigena_pct,censo_etnia_afro_pct,censo_etnia_montubio_pct,censo_etnia_mestizo_pct,censo_etnia_blanco_pct,censo_etnia_otro_pct,censo_agua_red_pct,censo_alcantarillado_pct,censo_electricidad_pct,censo_deficit_habitacional_pct,censo_vivienda_propia_pct,censo_internet_fijo_pct,censo_computadora_pct,censo_auto_pct,censo_hacinamiento_pct,viirs,ndvi,mndwi
50-100,Cochapamba,Quito,3,0.595393783686324,1799.8754080837575,3023,0.1188068756319514,0.1122308749427393,0.2477249747219413,0.4840748230535895,0.1271486349848331,0.1205763397371081,0.0278058645096056,0.2199191102123357,0.8260869565217391,0.0505561172901921,0.03159757330637,0.3665318503538928,0.1359959555106167,0.1251263902932254,0.0283114256825075,0.0164307381193124,0.0088473205257836,0.9223963599595552,0.0237613751263902,0.0002527805864509,0.9682779456193352,0.9962235649546828,1.0,0.0959214501510574,0.5643340857787811,0.8021068472535741,0.6313017306245298,0.4499623777276147,0.0338600451467268,32.04689717988437,0.1161206478741904,-0.0082820191549164
50-111,Cochapamba,Quito,1,0.595393783686324,1799.2800143000711,3022,0.2394145321484579,0.0789014821272885,0.2143230527966544,0.4798745426032409,0.1050705697856769,0.1092524830109775,0.0418191322530057,0.1725039205436487,0.876633559853633,0.0334553058024046,0.034762153685311,0.4709879769994772,0.2692106638787245,0.1189231573444851,0.0316257187663355,0.0263983272347098,0.0083638264506011,0.861996863565081,0.0687401986408782,0.0028750653423941,0.8044572250179727,0.9906542056074766,0.9992810927390366,0.0697340043134435,0.5978494623655914,0.8731182795698925,0.8014336917562724,0.6050179211469534,0.025089605734767,40.747535954251816,0.1309490050923077,-0.0170546708189917
84-010,Tumbaco,Tumbaco,3,0.4730001215193621,1795.035461165979,3795,0.1471477524692602,0.0653211009174312,0.2473291675065511,0.4793388429752066,0.1273936706309212,0.1199354968756299,0.038701874622052,0.2086272928844991,0.8127393670630921,0.0600685345696432,0.0497883491231606,0.3301753678693812,0.1509776254787341,0.1773835920177383,0.0215682322112477,0.0199556541019955,0.0102801854464825,0.9018343075992744,0.0461600483773432,0.0002015722636565,0.9265402843601896,0.8880331753554502,0.998222748815166,0.1889810426540284,0.5577830188679245,0.78125,0.6385613207547169,0.3974056603773584,0.0330188679245283,38.07546857256275,0.2001896375501014,-0.0656401487230242
50-178,Iñaquito,Quito,1,0.9090664173086987,1790.8608420981366,1970,0.2491968793024323,0.0351506456241033,0.1277955271565495,0.4509356458238247,0.0556823368324965,0.0721131903240529,0.0282975810132359,0.0994979461433135,0.9073482428115016,0.0296668188041989,0.0410771337288909,0.6964856230031949,0.3838429940666362,0.0524874486535828,0.0095846645367412,0.0123231401186672,0.0073026015518028,0.7503423094477407,0.2145139205842081,0.0059333637608397,0.780281690140845,0.9896713615023476,1.0,0.0103286384976525,0.6043030869971936,0.95977549111319,0.9092609915809168,0.7951356407857811,0.0018709073900841,100.59877628588494,0.0898156604237956,-0.0047465534686108
56-020,Conocoto,Conocoto,3,0.6560741982143916,1787.1461159360028,2724,0.1074235807860262,0.1020833333333333,0.234061135371179,0.468122270742358,0.1106259097525473,0.1234352256186317,0.0218340611353711,0.2122270742358078,0.858806404657933,0.0486171761280931,0.0585152838427947,0.4122270742358078,0.1831149927219796,0.1179039301310043,0.0107714701601164,0.0101892285298398,0.009315866084425,0.9394468704512372,0.0291120815138282,0.0011644832605531,0.9615384615384616,0.9892665474060824,0.998211091234347,0.0983899821109123,0.6360485268630849,0.8275563258232236,0.7400346620450606,0.4852686308492201,0.0164644714038128,42.045250289106136,0.1737695780086322,-0.0594275792813855
50-207,San Juan,Quito,2,0.6029606041892865,1785.969309608667,2962,0.2437606009207656,0.1077730090605627,0.2735643324448752,0.4853404409983038,0.128664889750424,0.1448994426944511,0.0712381875454325,0.2023261448994427,0.6297552701720378,0.1618609159195541,0.0358614005330748,0.1885146595590017,0.0535497940392536,0.2185606978434698,0.1771262418221468,0.0116307244972134,0.0024230676035861,0.7986430821419918,0.0101768839350617,0.0,0.903654485049834,0.9916943521594684,0.9975083056478404,0.2624584717607973,0.4551333872271625,0.6014551333872271,0.4430072756669361,0.2182700080840743,0.0921584478577202,47.3614001218447,0.1395808381898626,-0.0283857209593355
77-003,Pomasqui,Pomasqui,3,0.596056600668248,1781.0171227967248,2988,0.1139571353894406,0.0931615460852329,0.2354939884997386,0.4683742812336644,0.1178776790381599,0.1176163094615786,0.0277051751176163,0.2077888133821223,0.8397804495556718,0.0611604809200209,0.042080501829587,0.3238369053842133,0.1419236800836382,0.1586513329848405,0.0086251960271824,0.0386826973340303,0.0078410872974385,0.9226346053319394,0.0222164140094093,0.0,0.9671440606571188,0.924178601516428,0.9991575400168492,0.134793597304128,0.642620232172471,0.8192371475953566,0.6824212271973465,0.3971807628524046,0.0223880597014925,28.010577766182497,0.1288541241221021,-0.0392734348309775
50-375,Chillogallo,Quito,0,0.4561716622492717,1766.29667622918,3872,0.126749300279888,0.1513254786450662,0.2632946821271491,0.4930027988804478,0.133546581367453,0.1297481007596961,0.0293882447021191,0.2339064374250299,0.8248700519792083,0.0635745701719312,0.0459816073570571,0.2782886845261895,0.0969612155137944,0.1755297880847661,0.0169932027189124,0.039984006397441,0.0071971211515393,0.9224310275889644,0.0127948820471811,0.0005997600959616,0.930125247198418,0.989452867501648,0.997363216875412,0.1054713249835201,0.5765472312703583,0.7856677524429967,0.6293159609120521,0.30814332247557,0.0234527687296416,56.37749988692148,0.126119679253153,-0.0274066010655784
50-151,Iñaquito,Quito,1,0.9090664173086987,1765.4069824134929,1942,0.0711711711711711,0.0403682719546742,0.1783783783783784,0.4536036036036036,0.0833333333333333,0.095045045045045,0.0117117117117117,0.1666666666666666,0.9369369369369368,0.0144144144144144,0.0346846846846846,0.654054054054054,0.3310810810810811,0.0472972972972973,0.0013513513513513,0.0072072072072072,0.004054054054054,0.8743243243243243,0.1103603603603603,0.0027027027027027,0.9526431718061674,0.9966960352422908,1.0,0.0077092511013215,0.6853070175438597,0.9703947368421052,0.9111842105263158,0.7817982456140351,0.0010964912280701,72.0749641277172,0.1036470420260052,-0.0139121056697506
50-167,Belisario Quevedo,Quito,1,0.739962622914521,1761.8510051594744,2381,0.0457657657657657,0.0758620689655172,0.189344852411807,0.4442044636429085,0.0899928005759539,0.0993520518358531,0.009719222462203,0.179625629949604,0.8876889848812095,0.0374370050395968,0.0608351331893448,0.6292296616270698,0.3045356371490281,0.0550755939524838,0.0161987041036717,0.0219582433405327,0.0082793376529877,0.8671706263498921,0.0849532037437005,0.0014398848092152,0.974169741697417,0.9972324723247232,0.9972324723247232,0.0387453874538745,0.6081447963800904,0.9149321266968324,0.8597285067873304,0.6497737556561086,0.0090497737556561,69.60351616550207,0.0870274062989436,-0.0064513430263708
50-291,San Bartolo,Quito,3,0.5424180635817769,1744.9589105425764,3217,0.0394228291677402,0.112289156626506,0.2312820512820513,0.482051282051282,0.1228205128205128,0.1084615384615384,0.0079487179487179,0.2207692307692307,0.8507692307692307,0.0576923076923076,0.0341025641025641,0.4,0.153076923076923,0.1069230769230769,0.0053846153846153,0.0151282051282051,0.0051282051282051,0.946923076923077,0.0274358974358974,0.0,0.9871794871794872,0.995475113122172,0.9969834087481146,0.1040723981900452,0.532258064516129,0.8460410557184751,0.7316715542521994,0.3211143695014662,0.0080645161290322,79.13683901335064,0.0669459629045008,-0.0178498977702538
50-102,Cochapamba,Quito,0,0.595393783686324,1743.908392417243,2929,0.1435025245814509,0.0823638901814797,0.2668083975551422,0.4876428381610417,0.1360616529364868,0.1307467446186553,0.0385330853042785,0.2282753122508636,0.7940473026840287,0.0510231198511825,0.036938612808929,0.3313845336167951,0.1419080520861015,0.1894764815306936,0.0725484985384002,0.0294977411639649,0.0066436353972893,0.8570289662503322,0.0342811586500132,0.0,0.9313099041533548,0.9832268370607028,0.992811501597444,0.1469648562300319,0.5251177394034537,0.7896389324960753,0.6585557299843015,0.4034536891679748,0.0313971742543171,28.01761890956333,0.1408462767845958,-0.0141681142946453
55-011,Calderón,Calderón,0,0.3407930202813737,1742.8155057189451,5114,0.1452673720331712,0.1414419372592185,0.2809598628767319,0.4916440508498786,0.1338380231395514,0.1471218397371804,0.0387087558920154,0.2422511069847164,0.7706041994000857,0.0868447364662191,0.0444222253963719,0.229824310812741,0.0668475932009712,0.1892586773318097,0.065562062562491,0.1101271246964719,0.0088558777317526,0.8034566490501357,0.0119982859591486,0.0,0.9577744659711872,0.972180824639841,0.9955290611028316,0.1316443119721808,0.5492125984251969,0.7490157480314961,0.5733267716535433,0.3169291338582677,0.0536417322834645,35.961879608442445,0.1091709220768014,-0.0335400422847406
50-267,Puengasi,Quito,3,0.5588902870852502,1739.825463696384,3113,0.1307206068268015,0.0928308823529411,0.2472194135490394,0.4924165824064712,0.1294236602628918,0.1177957532861476,0.0356420626895854,0.211577350859454,0.8326592517694641,0.0624368048533872,0.0561172901921132,0.3344287158746208,0.1420626895854398,0.1481294236602628,0.0151668351870576,0.018958543983822,0.0065722952477249,0.9380687563195148,0.0197168857431749,0.0015166835187057,0.943606036536934,0.9729944400317712,0.9968228752978554,0.1119936457505957,0.5777426992896606,0.7892659826361483,0.6614048934490924,0.3985793212312549,0.0284135753749013,51.30428279822981,0.143321356162505,-0.0559566015358096
50-260,La Ferroviaria,Quito,3,0.4555273984929733,1733.2817512657634,3805,0.0766638584667228,0.0980465815176559,0.2395285203115133,0.4784255946116607,0.1292359503262471,0.1102925699852662,0.0172595243106714,0.2222689960008419,0.8467691012418438,0.0606188170911387,0.0482003788676068,0.3809724268575037,0.1690170490423068,0.1389181225005262,0.0130498842348979,0.0267312144811618,0.0046306040833508,0.9296990107345822,0.0258892864660071,0.0,0.972045743329098,0.9968233799237612,0.9993646759847522,0.1029224904701397,0.5424050632911392,0.8145569620253165,0.6879746835443038,0.3873417721518987,0.0221518987341772,63.35014979803741,0.0981979265580029,-0.027627693139714
50-253,La Magdalena,Quito,3,0.6430492555885968,1731.7316453000913,2693,0.0605304212168486,0.0698070374574347,0.2385975798945082,0.4762643499844865,0.1250387837418554,0.1135587961526528,0.0183059261557555,0.2202916537387527,0.8628606887992554,0.0518150791188333,0.0459199503568104,0.4654049022649705,0.1973316785603475,0.10487123797704,0.0077567483710828,0.0111697176543592,0.0037232392181197,0.9469438411417932,0.0304064536146447,0.0,0.9611562782294488,0.994579945799458,0.998193315266486,0.0921409214092141,0.5,0.8389982110912343,0.7522361359570662,0.4293381037567084,0.0125223613595706,91.21762420336408,0.1245804187172935,-0.0359939150889319
50-265,Puengasi,Quito,0,0.5588902870852502,1725.8532065192528,3088,0.1086407276402223,0.1124234470691163,0.2791814047498737,0.4946942900454775,0.1467913087417887,0.1323900960080848,0.0346134411318847,0.2445679636179888,0.8145528044466902,0.0646791308741788,0.0389085396664982,0.3746841839312784,0.1619504800404244,0.1609398686205154,0.0237493683678625,0.0156644770085901,0.0106114199090449,0.935068216270844,0.0146538655886811,0.0002526528549772,0.9735537190082644,0.9760330578512396,0.9983471074380166,0.0628099173553719,0.5651105651105651,0.7772317772317773,0.6838656838656839,0.4324324324324324,0.0294840294840294,44.2905880714375,0.1827889302570636,-0.0412205970791787
55-049,Calderón,Calderón,0,0.3407930202813737,1724.0718896034696,5059,0.1220127653258126,0.0994609164420485,0.2508902077151335,0.4916913946587537,0.1253709198813056,0.1255192878338279,0.0267062314540059,0.2241839762611276,0.8074183976261128,0.0673590504451038,0.0409495548961424,0.3040059347181009,0.1179525222551928,0.1685459940652819,0.0707715133531157,0.0313056379821958,0.0124629080118694,0.8670623145400593,0.0161721068249258,0.0022255192878338,0.9375,0.9780534351145038,0.9990458015267176,0.1288167938931297,0.5633537447008949,0.785209609043806,0.6457842675459255,0.4154498351389543,0.0292039566650965,39.36268371740977,0.1130113207962402,-0.0435927073592501
50-057,Cochapamba,Quito,2,0.595393783686324,1721.2834286371626,2891,0.2164308761479275,0.157644824311491,0.2695994101744901,0.4782501843204718,0.1292700909314328,0.1403293192430572,0.0508724502334725,0.214794789874662,0.6682231506512657,0.1189481445072499,0.0579995084787417,0.1703121159990169,0.038584418776112,0.1993118702383878,0.1818628655689358,0.0545588596706807,0.0036864094372081,0.7552224133693782,0.004669451953797,0.0,0.9230145867098866,0.9627228525121556,0.9983792544570502,0.1952998379254457,0.5336,0.6296,0.428,0.1928,0.0768,21.92062218560113,0.1192215870062694,-0.0157877628335341
50-058,Cochapamba,Quito,2,0.595393783686324,1709.9709467471223,2872,0.2133265771472004,0.1558507920286152,0.288066886242716,0.4834051178109957,0.1418799087914872,0.1461869774512287,0.061565746136306,0.2265011401064099,0.5860146947048391,0.1548011147707119,0.0760070939954395,0.1570813275905751,0.0488978971370661,0.2194071446668355,0.1013427919939194,0.095515581454269,0.0038003546997719,0.7942741322523436,0.0050671395996959,0.0,0.9513014273719564,0.9722921914357684,0.9890848026868178,0.2460117548278757,0.4800995024875621,0.5787728026533997,0.357379767827529,0.1393034825870646,0.0754560530679933,25.475178956985477,0.1129225840571949,-0.0063832484784613
50-066,Ponceano,Quito,3,0.7431848799055887,1701.893374983798,2290,0.0750543872371283,0.094375,0.2329852358660425,0.4692113791861721,0.1184731724882967,0.1145120633777457,0.0165646380986676,0.215700396110911,0.8696435001800504,0.05293482175009,0.0662585523946705,0.4587684551674469,0.1814908174288801,0.1015484335613971,0.0234065538350738,0.026287360460929,0.0144040331292761,0.89413035649982,0.0388908894490457,0.0028808066258552,0.9778481012658228,0.9873417721518988,0.9989451476793249,0.080168776371308,0.5355648535564853,0.8619246861924686,0.7050209205020921,0.4518828451882845,0.0230125523012552,62.710097510974606,0.0483760498507726,-0.0114535665978004
50-092,Cotocollao,Quito,1,0.5946471733996156,1700.096268749501,2859,0.0357565011820331,0.069090909090909,0.2157210401891253,0.4565602836879432,0.1081560283687943,0.1075650118203309,0.0076832151300236,0.2080378250591016,0.866725768321513,0.0472813238770685,0.0528959810874704,0.5097517730496454,0.2346335697399527,0.0859929078014184,0.0076832151300236,0.0233451536643026,0.0079787234042553,0.9010047281323876,0.0570330969267139,0.0029550827423167,0.991518235793045,0.9949109414758268,0.9991518235793044,0.1094147582697201,0.5365448504983389,0.8729235880398671,0.803156146179402,0.5041528239202658,0.0083056478405315,73.2772201673519,0.0556256662985273,-0.001133065434261
50-281,Chilibulo,Quito,0,0.5650943898372349,1687.9369424438207,2987,0.1015972767740246,0.1049292337725719,0.2447003402250719,0.4836430253860246,0.1219576027218005,0.1227427375032714,0.0219837738811829,0.222716566343889,0.7895838785658205,0.0905522114629678,0.051818895577074,0.3085579691180319,0.1266684114106255,0.1468202041350431,0.0329756608217744,0.0371630463229521,0.0068045014394137,0.9094477885370322,0.0136090028788275,0.0,0.9728395061728397,0.9950617283950616,0.9983539094650206,0.1300411522633744,0.4922952149229521,0.7712895377128953,0.624493106244931,0.332522303325223,0.0332522303325223,63.42491163575094,0.0843827761630986,-0.021053990381125
50-032,Carcelen,Quito,0,0.6797486997336066,1686.456524039078,2481,0.0885885885885885,0.128132118451025,0.278078078078078,0.4936936936936937,0.1375375375375375,0.1405405405405405,0.021021021021021,0.257057057057057,0.7945945945945946,0.0618618618618618,0.1057057057057057,0.2225225225225225,0.0633633633633633,0.1993993993993994,0.0477477477477477,0.1477477477477477,0.0096096096096096,0.7798798798798798,0.015015015015015,0.0,0.9805825242718448,0.9922330097087378,0.9932038834951455,0.1087378640776699,0.4947064485081809,0.7699711260827719,0.5351299326275265,0.2309913378248315,0.0365736284889316,41.15732146440926,0.1513191209107697,-0.0461823892124241
70-999,Nayón,Nayón,1,0.7411572755534023,1685.3916446084368,2274,0.1188356164383561,0.0461907618476304,0.2041095890410958,0.4835616438356164,0.1082191780821917,0.0958904109589041,0.0273972602739726,0.1767123287671232,0.8845890410958904,0.0308219178082191,0.0202054794520547,0.5215753424657534,0.3136986301369863,0.109931506849315,0.0174657534246575,0.0037671232876712,0.0065068493150684,0.8441780821917808,0.1267123287671233,0.0013698630136986,0.9383783783783785,0.6972972972972973,0.9848648648648648,0.12,0.7720430107526882,0.8956989247311828,0.8247311827956989,0.7817204301075269,0.0247311827956989,15.188487511689395,0.2496759310944351,-0.0762436769345109
57-012,Cumbayá,Cumbayá,2,0.8649595870863216,1684.0763160570682,1947,0.1490474411654837,0.1107266435986159,0.2812850205453866,0.4957041464325737,0.1501680986178558,0.1311169219275308,0.0433320881583862,0.2379529323870003,0.7863279790810609,0.0762047067612999,0.039223010833022,0.2159133358236832,0.0930145685468808,0.2338438550616361,0.2663429211804258,0.0422114307060141,0.0123272319760926,0.6585730295106462,0.020545386626821,0.0,0.940677966101695,0.9636803874092008,0.9842615012106536,0.162227602905569,0.4735576923076923,0.7235576923076923,0.5661057692307693,0.2932692307692308,0.0528846153846153,15.6965949933391,0.2172111381388403,-0.073433633258895
50-289,La Magdalena,Quito,3,0.6430492555885968,1682.859901875358,2617,0.057344372891751,0.0832873690016547,0.2235510579576816,0.4676479607482367,0.1168353265869365,0.1067157313707451,0.0125728304201165,0.2109782275375651,0.8620055197792088,0.0463048144740877,0.0647040785035265,0.3903710518245937,0.1634467954615148,0.1113155473781048,0.0245323520392517,0.0180926096289481,0.004293161606869,0.9264029438822448,0.026065624041705,0.0006133088009812,0.9775280898876404,0.9956784788245462,0.9982713915298184,0.0872947277441659,0.4223175965665236,0.8188841201716738,0.672961373390558,0.3424892703862661,0.0145922746781115,75.5098404229856,0.0727026851780825,-0.0170147322543772
50-257,Chimbacalle,Quito,3,0.5522640413984111,1680.5394779753651,3043,0.0680032511514494,0.0970266040688575,0.2278515307504741,0.4852343538336494,0.1110810078569493,0.1167705228935247,0.0159848279599024,0.2118667027905716,0.8732050934706042,0.0392847466811162,0.0452451910051476,0.4104578704958005,0.1647250067732321,0.0994310484963424,0.0130046057978867,0.0070441614738553,0.0024383635871037,0.9615280411812516,0.0159848279599024,0.0,0.9868995633187772,0.9985443959243084,0.9978165938864628,0.0902474526928675,0.5530523255813954,0.8364825581395349,0.7151162790697675,0.3888081395348837,0.0210755813953488,81.36893466838356,0.0588374982985225,-0.0217928029173473
50-170,Iñaquito,Quito,1,0.9090664173086987,1676.3184735172406,1844,0.0483870967741935,0.0495399858457183,0.1945101751064836,0.4585896829152863,0.0880265026029342,0.1064836725035494,0.0070989115002366,0.1864647420728821,0.9119734973970658,0.0227165168007572,0.0336015144344533,0.6620918125887364,0.3956460009465215,0.0425934690014197,0.0094652153336488,0.0132513014671083,0.0080454330336015,0.8466635115948887,0.1173686701372456,0.0052058684335068,0.9677734375,0.998046875,0.9990234375,0.0146484375,0.5753158406219631,0.95821185617104,0.8999028182701652,0.6326530612244898,0.0058309037900874,105.89460503427608,0.0629613934313554,0.0090365499015495
50-408,Quitumbe,Quito,0,0.4547381971983855,1672.0723510984635,3677,0.0968327617510591,0.1444151936818352,0.2757716360702038,0.4926366754085132,0.1379866854952592,0.1377849505749445,0.0282428888440589,0.2475287472261448,0.8037119225337906,0.0653621141819649,0.0490215856364736,0.2707282630623361,0.0881581601775267,0.1650191648174299,0.0338914666128706,0.0149283841032882,0.0084728666532176,0.9225337905991527,0.0201734920314706,0.0,0.9946737683089214,0.996671105193076,1.0,0.0559254327563249,0.3706154864328259,0.7538054268696228,0.5804103242885507,0.3136995367306419,0.0317670416942422,63.44590093482354,0.0854664035579023,-0.013689902618551
50-189,Mariscal Sucre,Quito,1,0.7243722905338109,1671.8512465520355,2308,0.0774193548387096,0.094418052256532,0.2369703787026621,0.478440194975628,0.1177352830896138,0.1192350956130483,0.0217472815898012,0.2144731908511436,0.8927634045744282,0.0299962504686914,0.0438695163104611,0.5976752905886764,0.281214848143982,0.0678665166854143,0.0243719535058117,0.0307461567304087,0.0127484064491938,0.81214848143982,0.1076115485564304,0.0123734533183352,0.9734513274336284,0.9991150442477876,1.0,0.0920353982300885,0.4224507283633247,0.8577549271636675,0.7823479005998286,0.3950299914310197,0.0188517566409597,144.67632603744528,0.0646382587472326,-0.0202723663883073
50-251,Chilibulo,Quito,3,0.5650943898372349,1669.288827579192,2954,0.0615133369624387,0.1068965517241379,0.2350230414746544,0.4730279208457577,0.1111412306858227,0.1238818107888316,0.0135538086202222,0.2206560043372187,0.8332881539712659,0.0515044727568446,0.0515044727568446,0.3683925182976416,0.1469232854432095,0.1211710490647872,0.027378693412849,0.0138248847926267,0.0086744375169422,0.9238275955543508,0.0262943887232312,0.0,0.9836199836199836,0.9975429975429976,1.0,0.1457821457821458,0.4942903752039151,0.7887438825448614,0.6476345840130505,0.3270799347471452,0.0195758564437194,89.96195407030059,0.0764503317265309,-0.0270388767818772
50-031,Carcelen,Quito,0,0.6797486997336066,1666.7438117468034,2452,0.0973478939157566,0.0834990059642147,0.2645865834633385,0.4957878315132605,0.1285491419656786,0.1360374414976599,0.022776911076443,0.2418096723868954,0.818408736349454,0.0521060842433697,0.0502340093603744,0.238377535101404,0.0642745709828393,0.1585023400936037,0.0315132605304212,0.0942277691107644,0.0152886115444617,0.8505460218408737,0.0084243369734789,0.0,0.98539435248296,0.9951314508276532,0.9990262901655308,0.0856864654333008,0.47568093385214,0.8258754863813229,0.6001945525291829,0.2908560311284047,0.0301556420233463,39.9774083199261,0.095623809077682,-0.0298215765518728
56-029,Conocoto,Conocoto,3,0.6560741982143916,1666.4284634645546,2540,0.086806643685365,0.0895522388059701,0.228223540430846,0.4995316890415235,0.1211364345925694,0.1070871058382766,0.0212300967842647,0.2069934436465813,0.8417108960349672,0.0611926319075866,0.0334061817046518,0.4024352169840774,0.1863877614736185,0.117389946924758,0.0056197315017171,0.0115516703090852,0.0034342803621604,0.9662816109896972,0.012800499531689,0.0003122073056509,0.9673802242609582,0.981651376146789,0.99796126401631,0.0591233435270132,0.731948565776459,0.8447082096933729,0.7645895153313551,0.5905044510385756,0.0108803165182987,44.66221213288817,0.1965643888136155,-0.0540875529264893
50-263,Puengasi,Quito,3,0.5588902870852502,1666.051945801131,2981,0.0828729281767955,0.1106382978723404,0.2430939226519337,0.4775059194948697,0.1215469613259668,0.1215469613259668,0.0215732701920547,0.2215206524598789,0.8366219415943172,0.0528808208366219,0.0510392002104709,0.3483293870034201,0.1391739016048408,0.1331228624046303,0.0113128124177847,0.0247303341225993,0.005524861878453,0.9410681399631676,0.0173638516179952,0.0,0.960483870967742,0.995967741935484,1.0,0.0725806451612903,0.5156124899919936,0.8150520416333067,0.6813450760608487,0.3867093674939952,0.0184147317854283,54.706040811218685,0.0957771734699701,-0.0407016963556038
56-005,Conocoto,Conocoto,3,0.6560741982143916,1665.116315068126,2538,0.1054878048780487,0.074034902168165,0.2274390243902439,0.4832317073170731,0.1131097560975609,0.1143292682926829,0.0286585365853658,0.198780487804878,0.8527439024390244,0.0512195121951219,0.0332317073170731,0.4387195121951219,0.2088414634146341,0.1216463414634146,0.0259146341463414,0.0128048780487804,0.0082317073170731,0.9304878048780488,0.022560975609756,0.0,0.9641873278236914,0.9476584022038568,0.9972451790633609,0.0762167125803489,0.7041742286751361,0.8430127041742287,0.7613430127041743,0.5816696914700544,0.0154264972776769,32.12301778355251,0.2195832549200537,-0.0642665136312463
57-011,Cumbayá,Cumbayá,3,0.8649595870863216,1665.0472051411691,1925,0.1321263482280431,0.0596072931276297,0.2474980754426481,0.4942263279445728,0.1250962278675904,0.1224018475750577,0.0346420323325635,0.2128560431100847,0.821401077752117,0.0681293302540415,0.0257890685142417,0.359122401847575,0.1832178598922247,0.1851424172440338,0.142802155504234,0.010392609699769,0.0088529638183217,0.7979214780600462,0.0400307929176289,0.0,0.9416243654822336,0.9631979695431472,0.9961928934010152,0.1319796954314721,0.5843828715365239,0.8136020151133502,0.6826196473551638,0.5088161209068011,0.0340050377833753,18.772055764517248,0.235020791254279,-0.0831889762905668
50-309,San Bartolo,Quito,0,0.5424180635817769,1656.002348115165,3053,0.1128467546458389,0.1348430262480699,0.2456234850525182,0.4834365741987611,0.1252356584971721,0.120387826555346,0.0304336116347966,0.2151898734177215,0.7759224346889307,0.0921088068946943,0.0716401831403178,0.3051440883382709,0.1004578507945058,0.1357392943711284,0.0113116078642607,0.0290869916509561,0.007271747912739,0.9342849447885808,0.0158901158093186,0.0021545919741448,0.9571428571428572,0.9944444444444444,0.9984126984126984,0.1293650793650793,0.56215360253365,0.7878068091844814,0.6033254156769596,0.2684085510688836,0.0292953285827395,74.39617426255168,0.0985545438232962,-0.0108426931950314
50-383,Chillogallo,Quito,2,0.4561716622492717,1649.0605590311172,3615,0.2729473471857979,0.1760284810126582,0.2931208392172685,0.4998991325398426,0.1531168045188622,0.1400040346984063,0.0800887633649384,0.21303207585233,0.6967924147669962,0.1047004236433326,0.0564857776881178,0.1619931410127093,0.047407706273956,0.2051644139600565,0.069396812588259,0.0272342142424853,0.0062537825297559,0.8906596731894291,0.0064555174500706,0.0,0.8529616724738676,0.9310104529616724,0.9937282229965156,0.2236933797909407,0.4986149584487535,0.6544321329639889,0.453601108033241,0.2174515235457063,0.0727146814404432,22.333906232441265,0.1727283697324555,-0.046697074001934
50-294,San Bartolo,Quito,3,0.5424180635817769,1647.3236590978563,3037,0.1157597535934291,0.1146616541353383,0.2356262833675564,0.4797227926078029,0.1103696098562628,0.1252566735112936,0.0297741273100616,0.2058521560574948,0.778747433264887,0.0811088295687885,0.0390143737166324,0.3334188911704312,0.1380903490759753,0.1311601642710472,0.0148870636550308,0.0254106776180698,0.0171971252566735,0.9219712525667352,0.0205338809034907,0.0,0.9488372093023256,0.993798449612403,0.9968992248062016,0.0697674418604651,0.4907550077041602,0.802773497688752,0.6764252696456087,0.3636363636363636,0.0323574730354391,76.16327957805937,0.1064848802873636,-0.0229728170415177
50-123,San Isidro Del Inca,Quito,3,0.6525392962564884,1641.788869381325,2516,0.1675096697411484,0.0824353448275862,0.2492563950029744,0.4750148720999405,0.1213563355145746,0.1279000594883997,0.0404521118381915,0.2088042831647828,0.8019036287923855,0.0603807257584771,0.037180249851279,0.3569303985722784,0.1796549672813801,0.1713265913146936,0.0553242117787031,0.019333729922665,0.0035693039857227,0.8848899464604402,0.0353955978584176,0.0014872099940511,0.935969868173258,0.9905838041431262,0.9962335216572504,0.1487758945386064,0.5304022450888681,0.7979420018709074,0.6576239476145931,0.4677268475210477,0.0533208606173994,54.334525638156464,0.1116683485741085,-0.0405431041558897
56-026,Conocoto,Conocoto,1,0.6560741982143916,1635.5929761484783,2493,0.0467638088783463,0.0502067336089781,0.198989898989899,0.4727272727272727,0.0993265993265993,0.0996632996632996,0.0117845117845117,0.1868686868686868,0.9175084175084176,0.0235690235690235,0.0356902356902356,0.5993265993265994,0.2777777777777778,0.0734006734006734,0.0047138047138047,0.002020202020202,0.0033670033670033,0.9444444444444444,0.0454545454545454,0.0,0.9807302231237324,0.9858012170385396,0.9989858012170384,0.0760649087221095,0.7698492462311558,0.9407035175879396,0.8834170854271357,0.8100502512562814,0.0090452261306532,40.481954705497685,0.2043074349895882,-0.0646802852069693
