zona_id,viirs,ndvi,mndwi
50-256,90.41827079093102,0.059074888791417646,-0.03519941633205263
50-257,81.36893466838356,0.058837498298522514,-0.02179280291734731
50-258,76.71362589128343,0.09745415887288875,-0.023894283729424672
50-259,73.16530835312024,0.06843585178104124,-0.021933385945482484
50-260,63.35014979803741,0.09819792655800298,-0.027627693139714003
50-261,50.21647615886871,0.13181717551408711,-0.030223752022318667
50-262,56.55907901582263,0.12257477973023412,-0.04243724271645609
50-263,54.706040811218685,0.09577717346997017,-0.04070169635560384
50-264,50.526299376514075,0.14004390668316705,-0.05539013858005874
50-265,44.2905880714375,0.18278893025706366,-0.04122059707917875
50-266,48.23972773696438,0.18216845691217876,-0.057085226388480036
50-267,51.30428279822981,0.14332135616250508,-0.05595660153580961
50-268,53.72034930274601,0.13832477134282203,-0.05208618778075261
50-269,50.980047037903695,0.13761361029570035,-0.046397698122365626
50-270,46.566621584124796,0.15156890934465814,-0.05286632067531638
50-271,41.648734633056094,0.13792395777789834,-0.038744563901843644
50-272,53.18864555645706,0.07771292328102804,-0.02481848403135458
50-273,62.325212124415806,0.08285406720281441,-0.03165697252052246
50-274,68.57487028073041,0.06147505606278362,-0.020990458254422025
50-275,82.77966011176676,0.04902450237112955,-0.021812888640481358
50-276,80.8997706270766,0.05360442099040599,-0.021670196086357518
50-277,87.51092957444332,0.07043615136302105,-0.023383967279124892
50-278,76.27817462584233,0.1168346021356161,-0.02285605533615207
50-279,76.11402423256322,0.07186135108793541,-0.027968200153910584
50-280,80.49099756799797,0.06320392659314486,-0.017401527141387426
50-281,63.42491163575094,0.08438277616309865,-0.021053990381125088
50-282,50.249067067556894,0.1228857916113133,-0.021464964900633706
50-283,42.8940185155624,0.12223361915288457,-0.022445202600510524
50-284,23.803747174826015,0.22632547200454806,-0.06146643077367077
50-285,39.23036552349311,0.18216663316900972,-0.04337040959796012
50-286,44.619011084238686,0.12841745684935935,-0.03096103857463812
50-287,48.93531359945025,0.1006186784560084,-0.017617887476576676
50-288,66.1713033558633,0.08800609981282541,-0.02327548912463972
50-289,75.5098404229856,0.07270268517808257,-0.01701473225437727
50-290,75.04732208968329,0.06947388086331645,-0.013544265562240827
50-291,79.13683901335064,0.0669459629045008,-0.017849897770253868
50-292,76.57565820768633,0.1316599899465984,-0.03668387473678915
50-293,75.77889003450909,0.06595517631243011,-0.021748871316071818
50-294,76.16327957805937,0.10648488028736368,-0.02297281704151778
50-295,66.81186127773552,0.07229319935538324,-0.024995498420078404
50-296,65.93812377306881,0.09870218531459386,-0.04259332526565806
50-297,77.32047263739621,0.06323657203288732,-0.02707685365109101
50-298,72.43394234509972,0.06136257073539148,-0.033573343938760956
50-299,66.48022085861122,0.07276387413036123,-0.03573178175081141
50-300,61.22233047485352,0.0831440573125775,-0.03255511784932382
50-301,46.87724469632519,0.124676091907215,-0.03768978864877033
50-302,32.86179023674404,0.177006204380058,-0.04869530241990831
50-303,53.80578497344373,0.12391770247568075,-0.04688593684641305
50-304,43.25637422815412,0.1775026232696219,-0.04702886804405025
50-305,55.79895930915936,0.0911343978455757,-0.038026657793871245
50-306,55.08239320818887,0.13965930637418794,-0.04294509322987009
50-307,56.17076945873577,0.16811557207535807,-0.027853257274180424
50-308,65.29576855339673,0.08801253803058728,-0.011390698568413083
50-309,74.39617426255168,0.0985545438232962,-0.010842693195031445
50-310,78.39331293680581,0.06031156198769648,-0.012497811513995863
50-311,75.25450690317962,0.06118430474650974,-0.0023244774900628624
50-312,69.85675619314382,0.05825103190525114,-0.005634290637148527
50-313,76.55983475648641,0.08622273999400246,-0.013239499868850103
50-314,60.80594210445133,0.06811279415223477,-0.00916386430081131
50-315,48.526584080287385,0.09840760694366023,-0.02303860549456715
50-316,43.875465320232095,0.15110376955451738,-0.018739553965708332
50-317,59.5871173987228,0.09084503279393774,-0.00964313847169402
50-318,68.0323664541463,0.06079209501406495,-0.003479104559850823
50-319,68.19684600830078,0.06667222548499271,-0.0023629857700303617
50-320,67.62777728126163,0.056143122397921984,-0.0028768518301344583
50-321,64.21585947275162,0.06925902105067769,-0.012277725027866091
50-322,58.908672749996185,0.13868889148780067,-0.02592394470177278
50-323,38.92932329738841,0.12793732885595951,-0.024161248288714757
50-324,30.64386141741717,0.18405656997715572,-0.03976364952846877
50-325,46.82854546232176,0.17146779374107285,-0.030391466791231773
50-326,68.43931317411337,0.10291204873459378,-0.015143422814861718
50-327,69.34814637047903,0.09895083085153115,-0.015763761598129318
50-328,86.77515018229583,0.13080179978309517,-0.020762489857324182
50-329,111.8350588798523,0.07668522753840983,-0.02166306449681436
50-330,98.96834104424282,0.0795723613640148,-0.017624888407892846
50-331,72.34132482148964,0.12510547347212012,-0.01630837975511244
50-332,72.02016781428672,0.06286331912408598,-0.014448877020535275
50-333,70.3255864760455,0.08813165785570785,-0.018996008193314744
50-334,47.51598669161463,0.10325113933462474,-0.018117622814112444
50-335,33.15239739962365,0.16320813425078845,-0.04278113333952974
50-336,30.95937825217465,0.20928861718521605,-0.06793757882012129
50-337,28.628811855127317,0.21489575400025668,-0.06379156945918203
50-338,38.048787893430145,0.15374196866288328,-0.03834728919293892
50-339,66.12090355023001,0.12492221034102516,-0.029488227579581017
50-340,63.051555435612514,0.11512491555762262,-0.026646171022883167
50-341,68.50426987602971,0.12850222280241647,-0.03127023892340833
50-342,89.3629651007064,0.1077680384748617,-0.03042155491720677
50-343,108.50042194339399,0.09820828610996164,-0.03203452911428828
50-344,93.41649299120381,0.07280854650909024,-0.02282716632346518
50-345,84.92866476553459,0.06456085263489418,-0.017396326052717216
50-346,73.39767137292314,0.08236112423049166,-0.010348394540763929
50-347,64.52075002537691,0.08980474494305775,-0.020590494281124153
50-348,63.73372087706477,0.1040437043445075,-0.019284240215823478
50-349,45.77879772927651,0.16077924515787112,-0.04101002312108648
50-350,39.6333068666004,0.15868100481519887,-0.04051542126420702
50-351,53.90121702245764,0.12182172017080736,-0.024694593973538702
50-352,61.75642394150579,0.11053550790065636,-0.017267462637171348
50-353,64.78923331859501,0.07359016219347407,-0.01962343929645083
50-354,85.53518891030171,0.07029623463501741,-0.01787054601944582
50-355,78.17777282826222,0.08660241978263472,-0.020885098173188114
50-356,82.05877604067905,0.0748773708799766,-0.024084474258033492
50-357,67.2112503380611,0.10699016100492297,-0.021167496220973667
50-358,55.40868655118076,0.08119590124221883,-0.014875705312076609
50-359,52.34302757155727,0.09188311730513456,-0.01486042003236613
50-360,40.834341300712836,0.09895871956886543,-0.016859099436479202
50-361,39.35041715701421,0.1661499561661706,-0.03712399409640986
50-362,41.73781161838107,0.18176922513049557,-0.04748455823849666
50-363,32.9874954841625,0.17728078227425412,-0.04327902606921507
50-364,35.250062046810775,0.16271165503146284,-0.04121467827860595
50-365,48.2231874090791,0.17089191357928285,-0.02750939119377734
